ra,dec,hst-f814w,uvista-y,uvista-j,uvista-h,uvista-ks,irac-ch1,irac-ch2,nircam_f115w,nircam_f150w,nircam_f277w,nircam_f444w,zpdf_med,mass_med,ssfr_med,ML-class,SED-class,ML-class_prob
150.1050511,2.467039466,23.39378538,18.28972792,18.67802746,19.11358407,20.35118867,20.69367682,20.84453841,25.17311826,25.18620759,25.08511579,25.22234309,3.2813,9.65,-7.3,FALSE,FALSE,0.000314057
150.0851891,2.506703573,25.0153277,24.97442671,24.59662327,24.09658211,23.43371568,24.31106622,24.31673386,24.87364683,24.2210149,23.3055672,23.14240282,3.2762,9.84242,-8.08921,FALSE,FALSE,0.972733908
150.0433755,2.571633889,27.00000653,26.02139137,25.3612773,24.48978022,23.96890024,26.12281456,24.83278475,26.55587273,25.32883131,23.43082155,22.93363096,3.2838,10.45018,-9.34721,TRUE,FALSE,0.158580028
150.1375734,2.54173487,27.30717461,26.68603148,26.01383583,25.27477474,24.4954261,24.13936631,23.57778446,27.3670621,25.94681705,24.03369327,23.27604286,3.2888,10.29397,-8.87547,FALSE,FALSE,0.763657689
150.0673918,2.594411849,26.99633069,25.29964579,24.59160182,24.13788598,23.27479246,23.37304727,22.82672049,24.95164853,24.70530346,22.9050182,22.13269006,3.2873,10.63615,-8.69053,FALSE,FALSE,0.997695507
150.1572789,2.438395281,25.82660452,24.87908389,24.49693944,23.87027498,23.34920026,22.75445539,22.49241063,25.15038849,24.563266,23.11218394,22.58817236,3.2885,10.3551,-8.60908,FALSE,FALSE,0.99397415
150.2735665,2.428851952,23.00379585,15.51033187,15.98332717,16.91219306,18.46490275,20.47343192,20.70773945,23.63562373,22.83498199,21.75182641,21.58927393,3.2793,10.27752,-8.18281,TRUE,FALSE,0.000313279
150.1836528,2.481010545,24.53625574,24.32942982,24.32197062,24.00950612,23.58145192,24.19115796,24.01429061,24.29648755,24.18768825,23.68143786,23.5912789,3.2955,9.54887,-8.06206,FALSE,FALSE,0.000575482
150.1783929,2.537125524,25.72335942,25.484384,25.52420313,24.87612328,24.14854884,24.78579229,24.23482607,25.58889455,25.08639973,24.00746561,23.75186527,3.2821,9.95327,-9.0324,FALSE,FALSE,2.33E-05
150.2804772,2.52362243,25.65482287,24.02250298,24.38938649,23.71964797,23.22436372,23.34343605,23.10697677,25.23792421,24.50322774,23.04955197,22.85159938,3.2999,10.34238,-9.79156,TRUE,FALSE,0.000149463
150.3083277,2.427192556,25.53029935,24.40189036,24.80025264,24.35032205,24.07335923,23.59871995,23.29318651,25.79682875,25.20923859,24.19498469,24.13625829,3.2968,9.67235,-8.75325,FALSE,FALSE,0.314446317
150.3354961,2.427441407,26.53117903,25.34360407,25.1526034,25.12547873,24.72960507,24.93177836,24.32041891,26.64283336,25.80282245,24.42076672,23.85470614,3.2835,9.98861,-9.28901,FALSE,FALSE,0.000142759
150.3191443,2.445248002,28.16119244,27.90576681,26.51067714,25.27519506,24.44514952,24.19675236,23.99029536,27.67586998,26.20386088,24.15095348,23.69224004,3.2904,10.14153,-10.62167,TRUE,TRUE,0.033687695
150.4021013,2.424584255,26.49941865,25.66296366,25.54690525,24.69041858,24.37843328,24.07933211,23.98133594,26.20266441,25.51977183,24.00993151,23.3894509,3.2928,10.10047,-8.7232,FALSE,FALSE,4.24E-05
150.3057329,2.465503277,25.44934606,25.38236863,25.04076859,24.64415152,24.04406567,24.43842091,24.2137175,25.15352558,24.89052073,24.09630299,23.86659527,3.2971,9.68422,-8.58134,FALSE,FALSE,6.34E-05
150.3305319,2.483451279,24.59483297,24.08413152,24.07500088,23.6451807,23.47846086,23.79456829,23.55802615,24.44926956,24.11031897,23.51128287,23.42102024,3.2972,9.60186,-8.07097,FALSE,FALSE,6.54E-05
150.4450756,2.452949763,24.72741143,25.0700803,25.05525424,24.42346976,23.96938879,23.89062754,23.33238877,25.25319843,25.08173395,24.14194761,24.09910627,3.2944,9.5535,-8.49265,FALSE,FALSE,6.81E-05
150.3559464,2.489026334,27.47119357,26.51911445,26.26679225,25.03087195,24.48727444,24.07275657,23.55563404,26.69709411,25.94847804,23.99750132,23.3546633,3.279,10.32599,-9.07283,FALSE,FALSE,9.98E-05
150.3945958,2.49670404,23.86816142,23.66238122,23.47628151,22.94081807,22.67450253,22.73641558,22.54495652,23.63348627,23.21972024,22.54096775,22.43317274,3.2858,10.15034,-8.59971,FALSE,FALSE,3.64E-05
150.387017,2.506763433,24.88828142,24.5375351,24.49590976,23.99035906,23.41493541,24.02335514,23.55708572,24.84283793,24.38024449,23.54730028,23.42144147,3.2821,9.85048,-8.71525,FALSE,FALSE,0.011114527
150.3513465,2.527263698,24.04510376,23.74392946,23.66755528,23.30277824,22.86088489,23.39578036,23.0482746,23.80552371,23.68074805,23.08089106,23.02616426,3.2966,9.75696,-8.04612,FALSE,FALSE,2.26E-05
150.4014552,2.516363016,25.17613756,24.77419861,24.42347648,23.92816726,23.49430166,23.78204174,23.67582364,24.89941335,24.3836057,23.41334788,23.24357168,3.2903,10.00133,-8.83407,FALSE,FALSE,0.013989596
150.452897,2.407532325,26.42941137,26.08708892,25.8541107,24.9424507,24.34706249,24.62282427,24.35464018,25.94114025,25.32183171,24.3258468,24.03512395,3.289,9.62409,-8.55027,FALSE,FALSE,0.000137284
150.4811536,2.413483859,24.28526008,24.13113413,24.08730116,23.6516282,23.18015472,23.56727531,23.4208942,24.3473596,23.79346078,23.2778601,23.22233036,3.2799,9.682,-8.10674,FALSE,FALSE,0.057175264
150.4584806,2.455035927,26.72499931,25.7376815,25.68428067,24.96866766,24.25084934,24.20352317,24.07369268,26.31840015,25.54410356,24.17176932,23.77575137,3.2865,9.91748,-8.77536,FALSE,FALSE,0.000131303
149.9023741,2.288060941,28.87724601,27.38536485,25.83719063,24.05559579,23.12117195,23.38773662,22.97707161,26.45624522,25.00916109,22.57305874,21.89882511,3.2768,10.95391,-10.60072,TRUE,TRUE,3.34E-06
149.8763662,2.308817423,25.00017023,24.97602256,24.57909688,24.06563385,23.53422653,23.46354386,23.18474562,24.91519024,24.23784298,23.24073401,22.87159535,3.2847,10.27845,-8.86494,FALSE,FALSE,2.72E-05
149.8190386,2.358365915,25.48454929,22.16652007,22.51767397,22.48668148,22.71606443,23.09782037,23.19202285,25.45794768,24.80196383,24.05875823,23.74703303,3.2801,9.83317,-8.97506,FALSE,FALSE,6.35E-05
149.8335197,2.373617885,26.45214299,24.4503513,24.70628805,24.5863921,24.09634714,25.17016192,24.74498272,26.25413418,25.59093015,24.55854328,24.42946233,3.2909,9.56273,-8.87877,FALSE,FALSE,0.01789749
149.9200229,2.349518911,25.23263959,24.80467935,24.44176229,23.76706237,23.20285196,23.19688867,22.95402491,24.89346765,24.17692793,23.01226541,22.64850718,3.2885,10.31192,-8.62723,FALSE,FALSE,2.17E-05
149.9271977,2.358435775,25.37882966,24.99610138,24.93107264,24.56659284,23.96030314,24.71249812,24.19522397,24.97690836,24.65863202,23.33342862,22.95918795,3.2754,10.40902,-9.318,FALSE,FALSE,0.000137192
149.9169358,2.363676474,25.79935175,25.18821055,24.8639148,24.04992589,23.52131935,23.21762485,22.80308366,25.45906828,24.63211503,23.16053343,22.59032009,3.2991,10.54113,-8.87201,FALSE,FALSE,4.52E-08
149.9458386,2.412238638,25.22044896,25.10193168,24.89032562,24.54810198,24.06158788,24.62189345,24.24641395,25.03025149,24.8783097,24.08227609,23.87618268,3.2929,9.74864,-8.68814,FALSE,FALSE,4.10E-05
149.9348114,2.281718824,24.53948295,24.4329318,24.47327274,24.04524658,23.52324159,24.1492408,23.9015454,24.32496844,24.13981621,23.69653174,23.67350918,3.2798,9.50703,-8.05498,FALSE,FALSE,0.00151651
149.9815548,2.264636383,26.1790812,25.35500736,24.82573975,23.95183636,23.22585334,23.20872645,22.64636592,25.11991068,24.49115737,22.85829465,22.2347565,3.29,10.57991,-8.56337,FALSE,FALSE,0.996935012
150.057633,2.258693868,23.81505068,23.72433606,23.80973699,23.44997582,23.01788706,23.92001873,23.42110932,23.74624099,23.59056655,23.27324259,23.23870495,3.2918,9.57524,-7.94997,FALSE,FALSE,5.09E-05
149.9460777,2.301338217,24.50226913,23.91238968,23.53523651,23.47442454,22.89597262,22.41614852,22.32710078,24.66001245,24.50914476,23.31713328,23.20736287,3.2765,9.76173,-8.10488,FALSE,FALSE,0.999932085
149.9423137,2.31908674,29.02468481,28.60058726,27.1575831,26.47289489,24.97835925,25.35470124,24.84472875,28.65803153,27.11589301,24.63346192,23.64107898,3.2853,10.10624,-8.56106,TRUE,FALSE,0.000236271
150.0691644,2.315985253,24.6149378,24.23572019,24.13808901,23.65435316,23.20323193,23.71787312,23.3711226,24.43087038,23.97926888,23.183138,23.09014652,3.2824,9.9896,-8.77657,FALSE,FALSE,0.000270598
150.087256,2.396041194,26.57964275,25.21763108,25.12120341,24.41257445,23.33060384,23.48323118,23.26202218,25.71284376,24.86855643,22.89537504,22.50156618,3.2758,10.60021,-10.10027,TRUE,TRUE,0.000521747
150.0373372,2.429385037,24.43070201,23.72506989,23.80336396,23.35868368,23.0107602,23.23148763,22.87699407,24.34242463,24.00232944,23.22735598,23.23111461,3.2889,9.65004,-8.15598,FALSE,FALSE,0.248037777
150.0974124,2.242021883,28.34935247,27.97147913,25.92185647,24.52552487,23.5425417,23.29784012,22.91990025,26.82636813,25.44862335,23.2709649,22.7891767,3.2767,10.50501,-10.9129,TRUE,TRUE,0.093194534
150.1770849,2.221281872,26.01895163,25.09660747,24.96106886,24.84152062,24.30797983,24.37074644,24.2692005,25.54836428,25.09694919,23.46597189,23.10729972,3.2867,10.29588,-9.89115,FALSE,FALSE,0.000206971
150.1470134,2.279022022,27.18109019,23.98417611,24.23945326,24.37694643,24.41045448,23.30407204,23.29653997,26.98352825,25.70874509,24.5490311,24.18954688,3.2764,9.80713,-9.41262,FALSE,FALSE,0.038324581
150.0962332,2.315117823,26.96342832,25.75065858,25.90434674,25.07478721,24.49224639,24.35014414,23.76415682,26.35970446,25.75344135,24.23299142,23.73768702,3.2907,10.00732,-8.87293,FALSE,FALSE,1.08E-05
150.1044051,2.321977419,25.90622621,25.41740352,25.49147771,24.86810407,24.52704054,24.96956986,24.42369467,25.83978477,25.2915236,24.38381029,24.15458896,3.2913,9.58342,-8.60434,FALSE,FALSE,0.004650473
150.1178119,2.355411493,25.90525327,24.28313894,24.09100276,23.63271513,23.09648185,22.4944387,22.21375729,25.5238231,24.5539751,22.83664442,22.15385692,3.2885,10.64863,-8.77489,FALSE,FALSE,6.48E-06
150.144174,2.376316958,29.78207901,26.20991146,26.03935893,24.82350354,23.95603457,22.97468343,22.55585873,27.52597172,26.07048175,23.40248645,22.29759534,3.2908,10.8206,-8.77412,FALSE,FALSE,3.84E-05
150.33715,2.252051759,27.15089156,26.33703106,25.66501961,24.86881538,24.02814645,23.19246066,22.76167421,25.82725059,25.35444534,24.1663399,23.89644056,3.2972,9.65145,-8.44311,TRUE,FALSE,0.532469812
150.3464878,2.33469909,28.54278722,26.24765674,25.91026732,24.10705039,23.10724123,21.93473011,21.41482482,27.36629958,25.43156239,22.49281053,21.40826644,3.2808,11.2486,-9.14893,FALSE,FALSE,0.003838145
150.4054481,2.200139511,25.50542464,24.96320282,24.96774985,24.14178192,23.72941186,23.90740916,23.6124787,25.33433195,24.55386539,23.5803296,23.3726279,3.2996,10.02917,-8.95546,FALSE,FALSE,0.035418201
150.4890311,2.272365726,25.70142268,25.16418445,24.6255145,23.72924225,23.45524298,23.51131175,23.18590356,25.07936613,24.05056743,23.38673594,23.10759213,3.2812,10.29978,-9.69956,FALSE,FALSE,2.26E-05
149.8503442,2.139381167,25.62634725,24.50567452,24.18600814,23.59366905,22.83940032,22.84383,22.55973385,25.13455322,24.12575803,22.9223697,22.49292653,3.3043,10.30689,-8.63162,FALSE,FALSE,0.0002664
149.8777012,2.182519317,25.08155173,25.00656028,24.89852476,24.25423277,23.75596861,24.18991773,24.05703251,25.0123987,24.52525287,23.91381224,23.82810439,3.3149,9.59031,-8.39685,FALSE,FALSE,0.548780813
149.8263545,2.201701445,24.40288702,24.10678833,24.06145408,23.78387635,23.38046613,23.58339795,23.39340411,24.1506574,23.93941506,23.21338412,23.03793001,3.312,9.74565,-7.99386,FALSE,FALSE,6.00E-05
149.8604953,2.243784355,24.77182298,24.65690054,24.58278457,24.2930231,23.7175021,24.29176628,24.31932781,24.89626279,24.57979021,23.90185919,23.86480897,3.3094,9.5112,-8.23711,FALSE,FALSE,0.089826594
149.8666362,2.263108121,26.73731994,26.44188623,25.8376717,24.69588557,23.80524597,23.9027236,23.57065612,25.81413739,25.21141245,23.57473782,23.14539301,3.3167,10.26817,-9.12514,TRUE,FALSE,0.003647568
149.8494186,2.271014798,25.58854093,25.27511601,24.95686599,24.56775493,24.25121707,24.54653734,24.47755006,25.61345976,25.02918351,24.06817364,24.05529098,3.3032,9.65355,-8.62749,FALSE,FALSE,0.999612783
149.9121352,2.251522024,24.30186629,24.22060878,23.99270905,23.5544221,23.10316859,23.39515004,23.24009989,24.11021845,23.86095546,23.16844263,22.97784164,3.3036,9.94974,-8.40567,FALSE,FALSE,2.34E-05
149.8859165,2.276034296,25.61858974,27.43645541,25.64458583,24.43262462,23.30438463,23.40878225,23.2117909,25.22846487,24.73399558,23.07787318,22.65700055,3.3001,10.55,-10.3,TRUE,TRUE,0.979532422
149.8944537,2.100729238,25.25740298,25.15521593,24.94916486,24.30971768,24.03478636,24.07910935,23.87860975,25.00167598,24.70368106,23.84089723,23.63429203,3.3127,9.81167,-8.64508,FALSE,FALSE,0.129928195
149.8835583,2.142302872,25.46197527,25.91115993,24.84934277,24.11277149,23.62662532,22.76729025,22.63593006,25.19484816,24.75325899,23.57664677,23.33204488,3.3021,10.05987,-8.85344,FALSE,FALSE,1.38E-05
149.974466,2.111885006,24.90358406,24.25300961,23.85779385,23.2732307,22.72992415,22.80787608,22.46170084,24.39314687,23.8619364,22.49695172,22.01411346,3.3066,10.80041,-9.40082,FALSE,FALSE,0.964088919
149.9731462,2.11448748,25.03097624,25.02435034,24.86721511,24.15862902,23.87448352,24.41600725,24.01681472,25.05893364,24.56842298,23.87320129,23.75824833,3.3162,9.56576,-8.10417,FALSE,FALSE,0.000103821
149.9746709,2.121238461,24.54089091,24.59193649,24.21823411,23.83719326,23.45344376,23.72562456,23.43834221,24.36949942,24.11519582,23.35733938,23.09030461,3.3108,9.99947,-8.79862,FALSE,FALSE,0.24178777
149.9273656,2.191246787,26.32170604,25.58615127,25.18064528,24.66899149,23.92830294,23.87665219,23.73779852,25.71280763,25.09653736,23.84166522,23.48567707,3.3168,9.94044,-8.5615,FALSE,FALSE,0.001136673
149.9500425,2.19328861,27.48664361,26.79142208,25.95324583,24.58747868,23.71141725,23.61180834,23.38999452,26.71262222,25.39547857,23.4702721,23.17914659,3.3014,10.3446,-10.8879,TRUE,TRUE,0.916470439
149.9625101,2.193236708,26.01946086,25.90146122,25.50027842,24.47635706,23.9586537,23.83392399,23.4428967,25.58859636,24.96635503,23.54794517,23.14711082,3.3177,10.23262,-9.01668,FALSE,FALSE,4.91E-05
149.9772587,2.188250648,27.82844491,27.43052517,26.61201509,24.8834464,23.76108396,23.51252715,23.26988914,26.8545996,25.54588892,23.56299834,23.1961499,3.3086,10.30872,-10.92049,TRUE,TRUE,0.001147621
149.9518518,2.213239525,27.10989973,25.32683763,25.11422291,24.80559634,24.63385612,23.82451754,23.7805255,27.6636946,26.00285777,24.26926256,23.57683289,3.3199,9.75974,-8.09054,FALSE,FALSE,2.94E-05
149.9909514,2.204073139,23.99659654,23.65400026,23.52541585,23.08542918,22.61605409,22.76204129,22.58539794,23.80323297,23.44703126,22.84853704,22.71609848,3.3008,9.95997,-8.23566,FALSE,FALSE,0.001171686
149.9685823,2.219278398,25.69287458,25.91482139,25.58905719,25.24233318,24.61879536,24.56678858,24.27134746,25.74966337,25.58087034,24.6153373,24.25371187,3.3134,9.67039,-8.82087,FALSE,FALSE,0.001111544
150.1206035,2.034510004,25.78427429,24.83206473,24.16814524,23.38101616,22.44597826,21.58749919,21.12781312,24.68862751,23.90841168,21.94571658,21.08489548,3.3159,11.22934,-9.06983,FALSE,FALSE,1.01E-05
150.0710981,2.069711296,26.4109738,25.84673117,25.42647632,24.63707668,24.01117986,23.66824542,23.32884362,25.76599348,25.13052019,23.74556536,23.26194184,3.3021,10.15402,-8.99314,FALSE,FALSE,0.399228941
150.1085901,2.088779411,27.05102206,25.03682952,24.8715317,24.55675321,24.30776759,24.02706354,23.80260368,26.25525579,25.66228363,23.91556764,23.4643298,3.3042,10.11326,-8.79848,FALSE,FALSE,1.16E-05
150.1044304,2.092877293,25.72609574,23.30819353,23.41850706,23.45492784,23.62290264,23.00495915,23.04976764,25.55346231,25.69688815,24.19617307,24.142268,3.3175,9.68236,-8.94036,FALSE,FALSE,0.926515218
150.1288514,2.153430491,25.93654069,23.70019923,23.2014099,22.69408255,22.76135747,23.21351059,23.02434553,25.28437941,24.4526096,23.49488692,23.18007098,3.3231,9.88372,-8.33787,TRUE,FALSE,2.77E-05
150.1484472,2.014650936,26.74023117,26.30693315,25.76893216,25.09083666,24.65378296,25.15762878,24.32647837,26.48817331,25.75371675,24.42464266,23.95735304,3.3013,9.80526,-8.62828,FALSE,FALSE,3.60E-05
150.2919623,2.116185135,25.48048632,25.17368789,24.85715986,24.51510008,23.86377005,24.67333649,24.53350306,25.24021969,24.86194422,24.10008378,24.08371609,3.3227,9.56963,-8.48751,FALSE,FALSE,7.73E-05
150.3432306,1.965245458,24.8134275,24.56096628,24.35324032,23.84139948,23.48239152,23.09962448,23.16678367,24.36796005,24.25544572,23.50267478,23.41743512,3.3111,9.78736,-8.43865,FALSE,FALSE,0.007805841
150.3267098,2.053953708,24.43183705,24.41646552,24.30461027,23.81392472,23.45691889,23.47935165,23.39534213,24.3785666,24.08634189,23.43086701,23.31575876,3.3036,9.79765,-8.31516,FALSE,FALSE,3.31E-05
150.3219387,2.060881349,25.77770456,24.85709674,24.94685174,24.66153874,23.79611083,23.32720771,23.06160379,25.82689522,25.02232361,23.38392464,22.92877731,3.3088,10.44999,-9.49998,FALSE,FALSE,8.24E-05
150.3302884,2.072271057,23.13755907,22.90840642,22.54662346,22.06511774,21.6156975,21.57718479,21.42131907,22.7625257,22.38897324,21.59661019,21.3594425,3.3054,10.65085,-8.8,FALSE,FALSE,0.107475262
149.6976473,1.986637769,24.44564994,24.13857563,23.97965464,23.54235734,23.10449939,23.45673344,23.26686308,24.19371436,23.86224612,23.00826936,22.71173943,3.3157,10.20801,-8.6978,FALSE,FALSE,2.64E-05
149.6973809,1.999833596,24.83245449,24.57505758,24.44226589,23.95806207,23.50380508,23.8258366,23.61466266,24.60237674,24.26063514,23.67620654,23.62462465,3.3018,9.57975,-8.20418,FALSE,FALSE,0.000171195
149.8191559,2.007198559,27.32826089,26.78441094,25.49962642,24.54905928,23.65262634,23.01874024,22.66998053,25.7195021,24.98136316,23.26280681,22.36126798,3.3182,10.23808,-7.99687,FALSE,FALSE,0.000224671
149.8081167,2.021956443,26.60957088,25.91928454,25.54893065,25.19550231,24.09293769,24.30476649,24.13949972,26.1698558,25.56883618,24.13578574,23.60321971,3.3222,9.99182,-8.6723,FALSE,FALSE,6.83E-05
149.7431021,2.068392179,27.59278579,25.0472469,24.26259306,23.67643106,23.25541921,22.91112667,22.66531936,27.07922022,25.12496462,23.04529099,22.34486,3.3012,10.65002,-10.10016,TRUE,TRUE,3.27E-08
149.786273,2.070623277,26.49295537,25.45121682,24.49907239,23.83740747,23.10744533,22.39084106,22.08418462,25.04466677,24.37308799,22.81587199,22.00710793,3.3115,10.37689,-8.04702,FALSE,FALSE,0.064235588
149.8427555,2.107063564,26.52111622,25.29077149,24.56873902,23.86470187,22.88514858,22.34526247,22.0086015,25.31126238,24.39481313,22.66555342,21.76528462,3.3221,10.25023,-7.66733,FALSE,FALSE,0.05484684
149.834353,1.936330811,25.93147909,24.11483535,23.56357157,22.70639079,21.73778994,21.06283552,20.6115801,25.02461514,23.52944325,21.21805784,20.35066833,3.3083,11.6,-10.9,TRUE,TRUE,0.003056759
149.9127973,1.92108187,29.36240931,26.46981561,26.40525957,25.8318147,24.75699304,24.2520615,23.78585274,29.36532399,26.63030218,24.46564377,23.44365149,3.3175,10.15369,-8.46253,TRUE,FALSE,0.000601737
149.9088741,1.94738284,26.40939394,24.39441893,24.25556587,23.90420338,23.73533784,23.87826379,23.71161657,27.57349676,25.32138204,23.77950804,23.32836111,3.3035,10.20997,-9.11961,TRUE,FALSE,0.013305758
149.9214771,1.943678304,25.8345585,25.67668328,25.49839997,24.65928971,24.30200171,24.52741756,24.3247088,25.4051059,25.05997471,24.15419439,23.98128564,3.3147,9.69914,-8.70716,FALSE,FALSE,0.055433303
149.9489985,1.950324341,26.73840189,26.21397599,26.26649012,25.94962334,24.55265556,25.36576917,24.66419176,26.62632605,26.43682905,25.15485261,24.43270623,3.3239,9.62683,-9.43488,FALSE,FALSE,3.09E-08
150.0149654,1.876503644,25.42438439,25.04912944,24.62953632,24.14171675,23.62646,23.09867698,23.10375019,24.84190783,24.46820379,23.42516975,23.16978562,3.3233,9.9562,-8.29574,FALSE,FALSE,1.75E-05
149.9586888,1.920719475,28.72808641,25.73761964,26.01648772,25.39097793,24.14651501,23.25709893,23.4050151,26.82981626,25.60930987,23.9335481,23.27987379,3.3142,10.1631,-8.68602,TRUE,FALSE,0.006827788
149.9556048,1.936039435,25.06742945,24.43397986,24.2122178,23.66845657,23.0955117,23.17733856,22.84361543,24.44138723,23.94021566,23.04802227,22.8057073,3.3027,10.21686,-9.0022,FALSE,FALSE,6.28E-05
149.9775618,1.967202132,26.40341343,26.02043802,25.64097453,24.28807072,23.50777974,23.27145707,23.16161198,25.87000814,24.99171585,23.22510061,22.91936345,3.3241,10.3776,-10.29986,TRUE,TRUE,0.272090949
150.1004277,1.945472736,24.75705965,24.51953597,24.34729238,23.88095889,23.36839805,24.05982954,23.82197233,24.59813091,24.15892732,23.36212549,23.14595124,3.3094,10.0091,-8.65112,FALSE,FALSE,0.917853895
150.0391962,1.987799984,25.688807,25.25128332,25.28987321,24.81597595,24.23889967,24.66188061,24.41670137,25.69974541,25.28519142,24.3116185,24.1976557,3.323,9.61843,-8.64771,FALSE,FALSE,0.059283488
150.1395403,1.876497134,23.76232623,23.34032349,23.29616625,22.78979018,22.29872979,22.48537723,22.32490046,23.51728128,23.20847466,22.61255481,22.55496869,3.3104,9.79861,-7.6973,FALSE,FALSE,0.000289177
150.184047,1.885038164,25.80134346,25.45588804,24.84131745,23.92860726,23.01650743,22.84110762,22.56039362,24.89277019,24.41547453,22.76174248,22.35385034,3.3241,10.60012,-9.19669,FALSE,FALSE,7.77E-05
150.1669396,1.948808578,29.72534339,27.01921881,25.47424349,24.87341129,24.11091234,23.09933744,22.9128301,26.7274698,25.78979194,23.73651126,22.82571186,3.3109,10.33458,-8.46668,FALSE,FALSE,0.0032419
150.2421322,1.773640921,26.39946016,25.29825724,24.84620828,23.79761809,22.84896265,22.03823314,21.61652812,26.22255142,24.72805702,22.18176395,21.35840901,3.3192,11.28297,-9.72914,FALSE,FALSE,0.000485187
150.2662669,1.79163158,26.85586522,26.22512241,24.40618949,24.14801016,23.98411501,23.99606717,24.43379684,26.93633491,25.39638298,23.7870069,23.60399977,3.3097,10.14934,-9.89812,TRUE,FALSE,0.000480278
150.2343943,1.823734417,25.60136054,25.41477647,24.78254797,23.93200593,23.32821927,22.69192755,22.44620068,25.17583843,24.5354684,23.02803681,22.51525641,3.3044,10.45542,-8.78242,FALSE,FALSE,0.99851873
150.250503,1.865522778,26.97239742,25.03968887,24.46085234,24.02252776,23.54956311,23.18711386,22.88347121,26.69111071,25.56052432,23.68101419,22.92436122,3.3166,10.44475,-9.30233,FALSE,FALSE,0.005071765
149.8872657,2.517609793,24.88511016,24.53396313,24.15273282,23.71535874,23.3327554,22.9380365,22.82968555,24.72929944,24.21777304,23.3066371,23.17930443,3.3235,9.85601,-8.30894,FALSE,FALSE,0.000100265
149.900259,2.576043246,27.14365688,25.3566251,24.77624808,23.87989889,23.37612352,22.52213779,22.0135827,27.50476386,25.23997978,22.86919325,21.98306639,3.3185,10.95918,-9.07978,TRUE,FALSE,0.000144188
149.9387044,2.664676525,28.39402779,26.63794306,26.18355656,24.69067392,23.6620174,22.62718069,22.25119774,28.35753929,25.95827918,23.30245277,22.35014641,3.3175,10.52629,-8.51673,FALSE,FALSE,0.000194784
150.0798374,2.522897501,27.36759587,27.17383504,26.07869859,25.20171648,24.56521545,23.95538963,23.42925386,26.78572228,27.34449998,24.14162784,23.1135862,3.3164,10.28193,-8.50316,FALSE,FALSE,0.362069292
150.0491028,2.561252241,25.97133013,25.4148834,24.99284808,24.39741962,23.69686863,23.56117187,23.3454929,26.03647101,24.83801021,23.62496964,23.4801635,3.3025,10.00268,-8.86452,TRUE,FALSE,0.415043207
150.0721282,2.571538754,26.5017882,25.05700192,24.43541523,24.10165095,23.50564238,23.277963,22.99659837,26.17732057,25.01763055,23.1445528,22.57741718,3.3102,10.57228,-10.00921,FALSE,TRUE,0.01383463
150.117059,2.562085202,26.03975073,25.21347205,24.92501159,24.54143445,23.91433999,23.93250831,23.65193158,25.51959783,24.94103511,23.88786132,23.48486865,3.3175,9.93032,-8.69109,FALSE,FALSE,0.000271698
150.1053569,2.575030204,24.44943487,24.49164834,24.48009789,24.08852868,23.62707247,24.25742621,24.09887435,24.31033714,24.25724967,23.79597166,23.80527197,3.3105,9.50136,-8.11759,FALSE,FALSE,0.000461648
150.1338032,2.427998727,25.95904317,25.637339,25.02018057,24.28240263,23.57966626,23.17354999,22.92921324,25.50960393,24.79238987,23.36992953,22.9547922,3.3175,10.25794,-8.68545,FALSE,FALSE,0.037145304
150.2037017,2.437683835,26.29319887,25.57671879,24.93990728,24.39327526,23.69766016,23.64468708,23.47660938,25.60884081,25.03540688,23.63225549,23.20855214,3.3072,10.13666,-8.90655,FALSE,FALSE,3.65E-05
150.2527597,2.439175975,24.7278542,24.6467752,24.03033137,23.24073748,22.73451778,22.41302341,22.17824895,24.37689993,23.85726933,22.40606354,21.98137304,3.3089,10.67619,-8.77982,FALSE,FALSE,0.001261022
150.2268854,2.507333934,25.9886054,25.59406396,24.70596812,23.47171163,22.60231621,22.46722702,22.2400885,25.23719263,24.22414685,22.38058316,22.07341184,3.3124,10.74998,-10.59973,TRUE,TRUE,0.000126457
150.2411863,2.53246128,25.70603369,24.47823472,24.20325073,23.67379631,22.9569886,22.93188314,22.63638063,25.29667905,24.4148755,22.59046606,22.50174463,3.321,10.60109,-9.60226,TRUE,FALSE,0.000281122
150.2935605,2.425749951,24.90382916,24.45281844,24.39522591,24.3071426,23.95035763,23.67412116,23.64755549,24.79117713,24.79030317,24.29905117,24.18124547,3.315,9.52547,-8.61884,FALSE,FALSE,9.55E-05
150.4173016,2.344220787,25.36269871,25.21119153,25.10467002,24.47330018,24.12580952,24.58920627,24.456613,25.36661435,24.96929849,24.14853893,24.03959776,3.3163,9.55643,-8.4648,FALSE,FALSE,1.24E-05
150.48279,2.32841557,24.71158291,24.35949518,23.99246687,23.57982168,23.24285755,23.31445195,23.21866271,24.43327018,23.95158703,23.21055579,23.10743635,3.3018,9.91096,-8.39604,FALSE,FALSE,0.917620797
150.4697916,2.333227653,25.75197003,24.07974568,23.71624181,22.98072235,22.24742148,22.0671082,21.77122982,25.13083689,23.56236658,21.83954507,21.10404225,3.3203,11.1,-10.3,FALSE,TRUE,1.16E-05
150.565133,2.438165269,26.22641959,26.16956022,25.74292057,25.00714202,24.75941332,25.60899911,24.99251603,26.15912149,25.7891691,24.69610529,24.52178159,3.3107,9.51121,-8.77471,FALSE,FALSE,0.000292235
